funding_date,from_funder_name,to_project_name,amount,grant_pool_name,metadata
2025-09-08,optimism,party-dao,2848.8450000000003,retrofunding_s8_onchain_builders,"{""application_name"": ""UNO"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10...\ndisplay_name                                                      UNO\nop_reward                                                     3798.46\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                             party-dao\nfunding_date                                               2025-09-08\namount                                                       2848.845\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 10, dtype: object"", ""token_amount"": 3798.46, ""token_unit"": ""OP"", ""project_id"": ""0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e""}"
2025-09-08,optimism,synfutures,2353.44,retrofunding_s8_onchain_builders,"{""application_name"": ""SynFutures"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x596292c1581406fc4cfba89bc8ed86e32c7ac85c6239...\ndisplay_name                                               SynFutures\nop_reward                                                     3137.92\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                            synfutures\nfunding_date                                               2025-09-08\namount                                                        2353.44\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 11, dtype: object"", ""token_amount"": 3137.92, ""token_unit"": ""OP"", ""project_id"": ""0x596292c1581406fc4cfba89bc8ed86e32c7ac85c6239d074df7b91fcbc53f4c8""}"
2025-09-08,optimism,world-mini-app-birdgames,2833.3275,retrofunding_s8_onchain_builders,"{""application_name"": ""The Box"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x00d5eaebec0fa6a41bbf5e29d347162dabc04dfffcd1...\ndisplay_name                                                  The Box\nop_reward                                                     3777.77\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                              world-mini-app-birdgames\nfunding_date                                               2025-09-08\namount                                                      2833.3275\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 12, dtype: object"", ""token_amount"": 3777.77, ""token_unit"": ""OP"", ""project_id"": ""0x00d5eaebec0fa6a41bbf5e29d347162dabc04dfffcd188663fc16393a5d9917a""}"
2025-09-08,optimism,sake-finance,441.0225,retrofunding_s8_onchain_builders,"{""application_name"": ""Sake"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a20...\ndisplay_name                                                     Sake\nop_reward                                                      588.03\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                          sake-finance\nfunding_date                                               2025-09-08\namount                                                       441.0225\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 13, dtype: object"", ""token_amount"": 588.03, ""token_unit"": ""OP"", ""project_id"": ""0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e""}"
2025-09-08,optimism,dnatokenio,1349.9250000000002,retrofunding_s8_onchain_builders,"{""application_name"": ""DNA Token"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1...\ndisplay_name                                                DNA Token\nop_reward                                                      1799.9\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                            dnatokenio\nfunding_date                                               2025-09-08\namount                                                       1349.925\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 14, dtype: object"", ""token_amount"": 1799.9, ""token_unit"": ""OP"", ""project_id"": ""0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1142642be939be16bf6e9""}"
2025-09-08,optimism,sonex,1389.435,retrofunding_s8_onchain_builders,"{""application_name"": ""SONEX"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x57b84242462a1ddfb9006369b96a60d85ec41fa29aa2...\ndisplay_name                                                    SONEX\nop_reward                                                     1852.58\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                                 sonex\nfunding_date                                               2025-09-08\namount                                                       1389.435\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 15, dtype: object"", ""token_amount"": 1852.58, ""token_unit"": ""OP"", ""project_id"": ""0x57b84242462a1ddfb9006369b96a60d85ec41fa29aa20b8f2902ce9ba22e3f54""}"
2025-09-08,optimism,lifinance,1911.03,retrofunding_s8_onchain_builders,"{""application_name"": ""LI.FI"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x517eaa9c56951de89261f2d7830ea49aae92f2a90310...\ndisplay_name                                                    LI.FI\nop_reward                                                     2548.04\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                             lifinance\nfunding_date                                               2025-09-08\namount                                                        1911.03\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 16, dtype: object"", ""token_amount"": 2548.04, ""token_unit"": ""OP"", ""project_id"": ""0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806""}"
2025-09-08,optimism,,3750.0,retrofunding_s8_onchain_builders,"{""application_name"": ""Enso Build"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x738c0967c0f70a0a78d8794dcf2c40540f60ea9568e1...\ndisplay_name                                               Enso Build\nop_reward                                                      5000.0\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                                   NaN\nfunding_date                                               2025-09-08\namount                                                         3750.0\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 17, dtype: object"", ""token_amount"": 5000.0, ""token_unit"": ""OP"", ""project_id"": ""0x738c0967c0f70a0a78d8794dcf2c40540f60ea9568e163dd5826b85e8e2a9a79""}"
2025-09-08,optimism,kids-table-inc,1549.1025,retrofunding_s8_onchain_builders,"{""application_name"": ""Cash Convert"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x2bdfa034cf1e853db8ed4b30531270c7a62d66550cd2...\ndisplay_name                                             Cash Convert\nop_reward                                                     2065.47\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                        kids-table-inc\nfunding_date                                               2025-09-08\namount                                                      1549.1025\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 18, dtype: object"", ""token_amount"": 2065.47, ""token_unit"": ""OP"", ""project_id"": ""0x2bdfa034cf1e853db8ed4b30531270c7a62d66550cd23383819e816abb234f0a""}"
2025-09-08,optimism,,2390.1825,retrofunding_s8_onchain_builders,"{""application_name"": ""MetaMap"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x4f64c34669043d9fac6a8fd01a93c27b2ab0c88a803c...\ndisplay_name                                                  MetaMap\nop_reward                                                     3186.91\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                                   NaN\nfunding_date                                               2025-09-08\namount                                                      2390.1825\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 19, dtype: object"", ""token_amount"": 3186.91, ""token_unit"": ""OP"", ""project_id"": ""0x4f64c34669043d9fac6a8fd01a93c27b2ab0c88a803c7b72dedb8cef035ede01""}"
