funding_date,from_funder_name,to_project_name,amount,grant_pool_name,metadata
2022-11-01,optimism,dopedao,375000.0,grants_season_2,"{""application_name"": ""Dope Wars"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-cycle-7-dope-wars/3592"", ""token_amount"": 300000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 300000.0, ""intent"": null, ""l2_address"": ""0x90103beDCfbE1eeE44ded89cEd88bA8503580b3D""}"
2022-11-01,optimism,otterspace-xyz,62500.0,grants_season_2,"{""application_name"": ""Otterspace"", ""application_url"": ""https://gov.optimism.io/t/ready-gf-phase-1-proposal-otterspace-v2/3583"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": null, ""l2_address"": ""0x2696170bf5fD36320c3932fd9e85fe5b798385FE""}"
2022-11-01,optimism,rainbow,525086.25,grants_season_2,"{""application_name"": ""Rainbow Wallet"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-optimism-rainbow/3564"", ""token_amount"": 420069.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 420069.0, ""intent"": null, ""l2_address"": ""0x9d62e3f4f5a2ef4F446dA692B07860F3C78CEAa4""}"
2022-11-01,optimism,show-karma,12500.0,grants_season_2,"{""application_name"": ""Karma Dashboard"", ""application_url"": ""https://gov.optimism.io/t/ready-gf-phase-1-proposal-karma-delegate-dashboard/3411/1"", ""token_amount"": 10000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 10000.0, ""intent"": null, ""l2_address"": ""0x627f84bb4bBA3333f253F09fe22A445F195bCF34""}"
2022-11-01,optimism,show-karma,18750.0,grants_season_2,"{""application_name"": ""Karma Discourse"", ""application_url"": ""https://gov.optimism.io/t/ready-gf-phase-1-proposal-karma-discourse-forum-plugin/3412"", ""token_amount"": 15000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 15000.0, ""intent"": null, ""l2_address"": ""0x627f84bb4bBA3333f253F09fe22A445F195bCF34""}"
2022-11-01,optimism,safe-global,625000.0,grants_season_2,"{""application_name"": ""Safe"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-updated-template-safe/3426"", ""token_amount"": 500000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 500000.0, ""intent"": null, ""l2_address"": ""0x3EDf6868d7c42863E44072DaEcC16eCA2804Dea1""}"
2022-11-01,optimism,lifinance,250000.0,grants_season_2,"{""application_name"": ""LI.FI"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-li-fi/3360"", ""token_amount"": 200000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 200000.0, ""intent"": null, ""l2_address"": ""0x4D218d77cDdD700565826A31837277e9e2Ea0564""}"
2022-11-01,optimism,yearn,1250000.0,grants_season_2,"{""application_name"": ""Yearn"", ""application_url"": ""https://gov.optimism.io/t/ready-gf-phase-1-proposal-yearn/3509/6"", ""token_amount"": 1000000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 1000000.0, ""intent"": null, ""l2_address"": ""0xF5d9D6133b698cE29567a90Ab35CfB874204B3A7""}"
2022-11-01,optimism,alchemix,312500.0,grants_season_2,"{""application_name"": ""Alchemix"", ""application_url"": ""https://gov.optimism.io/t/ready-gf-phase-1-cycle-8-proposal-alchemix/3764/2"", ""token_amount"": 250000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 250000.0, ""intent"": null, ""l2_address"": ""0xC224bf25Dcc99236F00843c7D8C4194abE8AA94a""}"
2022-11-01,optimism,angle-protocol,312500.0,grants_season_2,"{""application_name"": ""Angle"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-angle-protocol/2552"", ""token_amount"": 250000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 250000.0, ""intent"": null, ""l2_address"": ""0x3245d3204eeb67afba7b0ba9143e8081365e08a6""}"
2022-11-01,optimism,insuredao,125000.0,grants_season_2,"{""application_name"": ""InsureDAO"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-insuredao/3584"", ""token_amount"": 100000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 100000.0, ""intent"": null, ""l2_address"": ""0x29C8942C7fDDe7fCFB46eb6d0FE62f9dED75361c""}"
2022-11-01,optimism,curve,631035.0,grants_season_2,"{""application_name"": ""Curve"", ""application_url"": ""https://gov.optimism.io/t/draft-gf-phase-1-proposal-curve/3089"", ""token_amount"": 504828.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 504828.0, ""intent"": null, ""l2_address"": ""0xD166EEdf272B860E991d331B71041799379185D5""}"
2022-11-01,optimism,pool-together,687500.0,grants_season_2,"{""application_name"": ""PoolTogether"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-pooltogether/3747"", ""token_amount"": 550000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 550000.0, ""intent"": null, ""l2_address"": ""0xfB0dADb835fAdE151aBf6780BeAfB12FC5BA0e1F""}"
2022-11-01,optimism,overnight,500000.0,grants_season_2,"{""application_name"": ""Overnight.fi"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-overnight-fi-v2/3772"", ""token_amount"": 400000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 400000.0, ""intent"": null, ""l2_address"": "" 0xe497285e466227F4E8648209E34B465dAA1F90a0""}"
2022-11-01,optimism,socket,625000.0,grants_season_2,"{""application_name"": ""Socket"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-socket/3647/2"", ""token_amount"": 500000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 500000.0, ""intent"": null, ""l2_address"": ""0x803CE4f6A0e064a01C56f7Ca21223a7b65e4b869""}"
2022-11-01,optimism,ethernautdao,150000.0,grants_season_2,"{""application_name"": ""EthernautDAO"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-cycle-8-ethernautdao/3800"", ""token_amount"": 120000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 120000.0, ""intent"": null, ""l2_address"": ""0x2431BFA47bB3d494Bd720FaC71960F27a54b6FE7""}"
2022-11-01,optimism,taho-wallet,500000.0,grants_season_2,"{""application_name"": ""Tally Ho "", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-optimism-tally-ho/3517/41"", ""token_amount"": 400000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 400000.0, ""intent"": null, ""l2_address"": ""0x99b36fDbC582D113aF36A21EBa06BFEAb7b9bE12""}"
2022-11-01,optimism,defi-llama,375000.0,grants_season_2,"{""application_name"": ""DefiLlama"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-defillama/3562"", ""token_amount"": 300000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 300000.0, ""intent"": null, ""l2_address"": ""0x08a3c2A819E3de7ACa384c798269B3Ce1CD0e437""}"
2022-11-01,optimism,voteagora,62500.0,grants_season_2,"{""application_name"": ""Agora"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-proposal-agora/3752"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": null, ""l2_address"": ""0x0e2cd794602152772a19c5eb7bf221ccafdabd9d""}"
2022-11-01,optimism,mochimons-mochimonsdev,125000.0,grants_season_2,"{""application_name"": ""Mochi"", ""application_url"": ""https://gov.optimism.io/t/review-gf-phase-1-mochi/3427/3"", ""token_amount"": 100000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 100000.0, ""intent"": null, ""l2_address"": ""0x41693B7c0E41CBEa0d4F68Dc73898CB79e390f29""}"
2022-11-01,optimism,velodrome,5000000.0,grants_season_2,"{""application_name"": ""Velodrome"", ""application_url"": ""https://gov.optimism.io/t/ready-gf-phase-1-proposal-velodrome-finance/3736"", ""token_amount"": 4000000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 4000000.0, ""intent"": null, ""l2_address"": ""0xb074ec6c37659525EEf2Fb44478077901F878012""}"
