to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
metronome-autonomoussoftware,260750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Metronome - Growth Experiments Grant"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=0a036d87-7394-4279-8fc1-8815f966861a"", ""token_amount"": 149000.0, ""token_unit"": ""OP""}"
mutualsupply,61250.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""MUTUAL Research Library "", ""application_url"": ""https://app.charmverse.io/op-grants/page-41316858303722204"", ""token_amount"": 35000.0, ""token_unit"": ""OP""}"
nftscan-official,61250.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""NFTScan (Cycle14)"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=bcaedc5b-fbc5-46af-a9e4-d292bbf1cde2"", ""token_amount"": 35000.0, ""token_unit"": ""OP""}"
oceanprotocol,66500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Ocean Protocol for AI on Optimism"", ""application_url"": ""https://app.charmverse.io/op-grants/page-7976798372220861"", ""token_amount"": 38000.0, ""token_unit"": ""OP""}"
omniswap-omnibtc,157500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""OmniBTC"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=0914d238-81b8-42c1-9cbb-41cfe4b795b7"", ""token_amount"": 90000.0, ""token_unit"": ""OP""}"
onlydustxyz,87500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""OnlyDust"", ""application_url"": ""https://app.charmverse.io/op-grants/page-6225720466674716"", ""token_amount"": 50000.0, ""token_unit"": ""OP""}"
opensource-observer,87500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Open Source Observer: Impact Measurement for RPGF"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=545ad6f5-a605-4d15-b7ee-c4fb7115a457"", ""token_amount"": 50000.0, ""token_unit"": ""OP""}"
optinames-optimismresolver,59500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Superchain Resolver: Manage ENS Records on OP Chains (storage proofs)"", ""application_url"": ""https://app.charmverse.io/op-grants/page-2502347076963445"", ""token_amount"": 34000.0, ""token_unit"": ""OP""}"
pendle-finance,196000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Pendle"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=9ea8a89a-9892-47fb-85a6-19344ff9fd6a"", ""token_amount"": 112000.0, ""token_unit"": ""OP""}"
pyth-network,70000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Pyth Network "", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=2aa53df9-afe5-4977-a630-53b719caa0fc"", ""token_amount"": 40000.0, ""token_unit"": ""OP""}"
redstone-finance,70000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""RedStone Oracles on Optimism"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=68dc0853-0009-4348-8df8-e9d4d3e393e8"", ""token_amount"": 40000.0, ""token_unit"": ""OP""}"
roll-op-0xfableorg,78750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""simple-op-stack-rollup"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=a6e6bfb8-75bd-41bd-acb1-618c3c62e667"", ""token_amount"": 45000.0, ""token_unit"": ""OP""}"
safehaven-io,49000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Inheriti\u00ae Data Backup and Digital Inheritance Solution"", ""application_url"": ""https://app.charmverse.io/op-grants/page-958486149785867"", ""token_amount"": 28000.0, ""token_unit"": ""OP""}"
safehaven-io,35000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Integrating Optimism in SafeSwap, atomic swap bridge for native tokens"", ""application_url"": ""https://app.charmverse.io/op-grants/page-16476408930919728"", ""token_amount"": 20000.0, ""token_unit"": ""OP""}"
scalind,61250.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Scalind - OP Chains constructor"", ""application_url"": ""https://app.charmverse.io/op-grants/page-5043319536236994"", ""token_amount"": 35000.0, ""token_unit"": ""OP""}"
seal-inc,175000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""seal: UI for smart contracts"", ""application_url"": ""https://app.charmverse.io/op-grants/page-27099331034968377"", ""token_amount"": 100000.0, ""token_unit"": ""OP""}"
sherlock-audit,350000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""[RFG-3] Sherlock Audits"", ""application_url"": ""https://app.charmverse.io/op-grants/page-8451256064211878"", ""token_amount"": 200000.0, ""token_unit"": ""OP""}"
show-karma,52500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Karma Grantee Accountability Platform"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=87b242c9-0190-4624-ae9e-09bbce4ee032"", ""token_amount"": 30000.0, ""token_unit"": ""OP""}"
soldeer-mario-eth,52500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Soldeer"", ""application_url"": ""https://app.charmverse.io/op-grants/page-6940426090315701"", ""token_amount"": 30000.0, ""token_unit"": ""OP""}"
solid-grinder-ratimon,43750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Solid Grinder : smart contract CLI to do gas optimization on Optimism"", ""application_url"": ""https://app.charmverse.io/op-grants/page-14817603934853052"", ""token_amount"": 25000.0, ""token_unit"": ""OP""}"
spearbit-portfolio,700000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Cantina.xyx and Spearbit Labs: RFG-3"", ""application_url"": ""https://app.charmverse.io/op-grants/page-06581358639748647"", ""token_amount"": 400000.0, ""token_unit"": ""OP""}"
tide-protocol-fiveelementslabs,70000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Tide protocol Growth Campaigns"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=d438c900-8247-45aa-9193-f398c22cf1fb"", ""token_amount"": 40000.0, ""token_unit"": ""OP""}"
tokenbound,87500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Tokenbound: Tooling for 6551"", ""application_url"": ""https://app.charmverse.io/op-grants/page-39047688783064927"", ""token_amount"": 50000.0, ""token_unit"": ""OP""}"
upnodedev,52500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Upnode Deploy Revised"", ""application_url"": ""https://app.charmverse.io/op-grants/page-5705679072018564"", ""token_amount"": 30000.0, ""token_unit"": ""OP""}"
velodrome,367500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Velodrome Finance"", ""application_url"": ""https://app.charmverse.io/op-grants/page-04321665122632923"", ""token_amount"": 210000.0, ""token_unit"": ""OP""}"
velodrome,262500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Velodrome Finance"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=41a63476-0515-4b94-b1fc-c57b3145fcd3"", ""token_amount"": 150000.0, ""token_unit"": ""OP""}"
viaprize,43750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""viaPrize"", ""application_url"": ""https://app.charmverse.io/op-grants/page-7482769025043443"", ""token_amount"": 25000.0, ""token_unit"": ""OP""}"
wakeuplabs,52500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""RFG-1: WakeUp Labs"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=c43e489d-4c60-4e40-b9b2-e69f1a962e24"", ""token_amount"": 30000.0, ""token_unit"": ""OP""}"
wombat-exchange,262500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Wombat Exchange"", ""application_url"": ""https://app.charmverse.io/op-grants/page-836663139821324"", ""token_amount"": 150000.0, ""token_unit"": ""OP""}"
,52500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Africa Founder Residency"", ""application_url"": ""https://app.charmverse.io/op-grants/page-5705466835310178"", ""token_amount"": 30000.0, ""token_unit"": ""OP""}"
,87500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Cannon"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=dc826682-9388-425b-9cf6-b18dcba9add8"", ""token_amount"": 50000.0, ""token_unit"": ""OP""}"
,175000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Compete Guide To Cross Chain / Rollup Interoperability"", ""application_url"": ""https://app.charmverse.io/op-grants/page-6494402652772964"", ""token_amount"": 100000.0, ""token_unit"": ""OP""}"
,175000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Cross-chain interoperability research"", ""application_url"": ""https://app.charmverse.io/op-grants/page-2498144202521042"", ""token_amount"": 100000.0, ""token_unit"": ""OP""}"
,19250.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""FHE x OP "", ""application_url"": ""https://app.charmverse.io/op-grants/page-2764105307198814"", ""token_amount"": 11000.0, ""token_unit"": ""OP""}"
,34125.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Harberger Tax implementation & EIP Draft"", ""application_url"": ""https://app.charmverse.io/op-grants/page-4531848727548431"", ""token_amount"": 19500.0, ""token_unit"": ""OP""}"
,43750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Hedgehog Protocol"", ""application_url"": ""https://app.charmverse.io/op-grants/page-781875301575714"", ""token_amount"": 25000.0, ""token_unit"": ""OP""}"
,35000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Identity Fusion in the Optimism Ecosystem "", ""application_url"": ""https://app.charmverse.io/op-grants/page-6729876631574907"", ""token_amount"": 20000.0, ""token_unit"": ""OP""}"
,367500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Immunefi Bug Bounty Program for Protocols building on Optimism"", ""application_url"": ""https://app.charmverse.io/op-grants/page-6599670971221563"", ""token_amount"": 210000.0, ""token_unit"": ""OP""}"
,8750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Invest in Music Growth Experiment"", ""application_url"": ""https://app.charmverse.io/op-grants/page-6889866496736461"", ""token_amount"": 5000.0, ""token_unit"": ""OP""}"
,43750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Launchcaster OP Ecosystem Explorer"", ""application_url"": ""https://app.charmverse.io/op-grants/page-048525168377153705"", ""token_amount"": 25000.0, ""token_unit"": ""OP""}"
,875.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""OP Podcast NFTs"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=94da44b5-73c0-4835-badc-b7cf3451f3fe"", ""token_amount"": 500.0, ""token_unit"": ""OP""}"
,78750.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Octav, the On-Chain Portfolio Tracker"", ""application_url"": ""https://app.charmverse.io/op-grants/page-9085631343096263"", ""token_amount"": 45000.0, ""token_unit"": ""OP""}"
,68600.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Onboarding Brazilian Developers"", ""application_url"": ""https://app.charmverse.io/op-grants/page-007115651760448705"", ""token_amount"": 39200.0, ""token_unit"": ""OP""}"
,87500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Qubit Wallet - Cycle 14"", ""application_url"": ""https://app.charmverse.io/op-grants/page-11674564580610602"", ""token_amount"": 50000.0, ""token_unit"": ""OP""}"
,19250.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Shapley Values"", ""application_url"": ""https://app.charmverse.io/op-grants/page-7735850863654088"", ""token_amount"": 11000.0, ""token_unit"": ""OP""}"
,52500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Station Labs | A new meta for activating and engaging smart accounts "", ""application_url"": ""https://app.charmverse.io/op-grants/page-8575536123758014"", ""token_amount"": 30000.0, ""token_unit"": ""OP""}"
,87500.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""Unruggable Names"", ""application_url"": ""https://app.charmverse.io/op-grants/proposals?id=96c0464c-ca98-4608-8e11-d8881f8b24e8"", ""token_amount"": 50000.0, ""token_unit"": ""OP""}"
,700000.0,2023-09-01,optimism,grants_season_4,"{""application_name"": ""[RFG-3] Trail of Bits Security Reviews"", ""application_url"": ""https://app.charmverse.io/op-grants/page-5155094715852848"", ""token_amount"": 400000.0, ""token_unit"": ""OP""}"
