funding_date,from_funder_name,to_project_name,amount,grant_pool_name,metadata
2024-04-01,optimism,kelp-dao,120000.0,grants_season_5,"{""application_name"": ""KelpDAO - Bringing restaking to Optimism"", ""application_url"": ""https://app.charmverse.io/op-grants/kelpdao-bringing-restaking-to-optimism-944732830601209"", ""token_amount"": 40000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-06-01 0:00:00"", ""op_delivered"": 16000.0, ""intent"": ""Intent 3"", ""l2_address"": ""0x0c5527B3ABFBD0c297104b12bE6f288D335B299c""}"
2024-04-01,optimism,,150000.0,grants_season_5,"{""application_name"": ""Lightweight Open Source Explorer for the Superchain"", ""application_url"": ""https://app.charmverse.io/op-grants/lightweight-open-source-explorer-for-the-superchain-43245048461672386"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 50000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x1225588117f705b36175F440C4BDFF61319F9847""}"
2024-04-01,optimism,eugenix.io,150000.0,grants_season_5,"{""application_name"": ""LOGX: Aggregated Orderbook Perp DEX"", ""application_url"": ""https://app.charmverse.io/op-grants/page-4129228981302593"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-06-01 0:00:00"", ""op_delivered"": 40000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x05890dac80bf4b6931c7f57f6c748abe59a87a24""}"
2024-04-01,optimism,,45000.0,grants_season_5,"{""application_name"": ""Namespace"", ""application_url"": ""https://app.charmverse.io/op-grants/namespace-47026143591884195"", ""token_amount"": 15000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 15000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x888417743DE4dEeCD6f42726cE3fb9c15C040b07""}"
2024-04-01,optimism,,3000.0,grants_season_5,"{""application_name"": ""On-chain DAO Committee"", ""application_url"": ""https://app.charmverse.io/op-grants/page-7128419920974485"", ""token_amount"": 1000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 1000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0xACB837A57025BB355B8a82826164Fd47C6d0c573""}"
2024-04-01,optimism,,60000.0,grants_season_5,"{""application_name"": ""Optimism at Boston University "", ""application_url"": ""https://app.charmverse.io/op-grants/optimism-at-boston-university-6239438096099095"", ""token_amount"": 20000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 20000.0, ""intent"": ""Intent 4"", ""l2_address"": ""anneconnelly.eth""}"
2024-04-01,optimism,definomics-labs,48000.0,grants_season_5,"{""application_name"": ""Optimism Gov and RPGF into Latin American University Courses"", ""application_url"": ""https://app.charmverse.io/op-grants/optimism-gov-and-rpgf-into-latin-american-university-courses-06493673676117084"", ""token_amount"": 16000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 16000.0, ""intent"": ""Intent 4"", ""l2_address"": ""0xfFEfb09aB0c64e00a78527Fa36262222004ab127""}"
2024-04-01,optimism,,90000.0,grants_season_5,"{""application_name"": ""PermaDA: Utilizing Arweave as a low-cost permanent data availability solution"", ""application_url"": ""https://app.charmverse.io/op-grants/permada-utilizing-arweave-as-a-low-cost-permanent-data-availability-solution-6707330937293612"", ""token_amount"": 30000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 30000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x1eb33Fc537c04B18E42D1cdd04593770F9d5aD01""}"
2024-04-01,optimism,ethstorage,90000.0,grants_season_5,"{""application_name"": ""Research and development on multi-section dispute game"", ""application_url"": ""https://app.charmverse.io/op-grants/page-29596258544520615"", ""token_amount"": 30000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 30000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x83Ca8766Bac8018a5ff95A7E20F4a21370F147EC""}"
2024-04-01,optimism,,150000.0,grants_season_5,"{""application_name"": ""Research on Alternative OP Stack Zero Knowledge Fraud-Proof using Wasm"", ""application_url"": ""https://app.charmverse.io/op-grants/research-on-alternative-op-stack-zero-knowledge-fraud-proof-using-wasm-5197627111945315"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 50000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x83Ca8766Bac8018a5ff95A7E20F4a21370F147EC""}"
2024-04-01,optimism,blockful-io,120000.0,grants_season_5,"{""application_name"": ""Scale ENS to OP | Blockful \u2013 Official ENS Service Provider"", ""application_url"": ""https://app.charmverse.io/op-grants/scale-ens-to-op-blockful-official-ens-service-provider-6112748728814419"", ""token_amount"": 40000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 40000.0, ""intent"": ""Intent 3"", ""l2_address"": ""0xa4A4b18f747a48C8C57a09fD037Cefa770d86d57""}"
2024-04-01,optimism,wakeuplabs,105000.0,grants_season_5,"{""application_name"": ""Superchain Accounts - WakeUp Labs"", ""application_url"": ""https://app.charmverse.io/op-grants/superchain-accounts-wakeup-labs-5137420407693789"", ""token_amount"": 35000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 35000.0, ""intent"": ""Intent 3"", ""l2_address"": ""0xAABA37Fb284667647D315B9D45C1830598B24081""}"
2024-04-01,optimism,layer3xyz,225000.0,grants_season_5,"{""application_name"": ""Superchain Evolution: Engaging Users with Farcaster"", ""application_url"": ""https://app.charmverse.io/op-grants/superchain-evolution-engaging-users-with-farcaster-7845721249891693"", ""token_amount"": 75000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 75000.0, ""intent"": ""Intent 3"", ""l2_address"": ""0xE084ce2385eb56C42b65dA5d5B1205c3d4aD5d58""}"
2024-04-01,optimism,synthetix,600000.0,grants_season_5,"{""application_name"": ""Synthetix Growth Grant Request"", ""application_url"": ""https://app.charmverse.io/op-grants/synthetix-growth-grant-request-4376972271806956"", ""token_amount"": 200000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 80000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x9644A6920bd0a1923C2C6C1DddF691b7a42e8A65""}"
2024-04-01,optimism,synthetix-node-synthetixio,150000.0,grants_season_5,"{""application_name"": ""Synthetix IPFS Node"", ""application_url"": ""https://app.charmverse.io/op-grants/page-13769815258717144"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 50000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x98f763Ceb9d4D921cDfA688cB7D6419F967d28E7""}"
2024-04-01,optimism,synthetix,300000.0,grants_season_5,"{""application_name"": ""Synthetix Mission Request for Perps DEX"", ""application_url"": ""https://app.charmverse.io/op-grants/synthetix-mission-request-for-perps-dex-18198593785543293"", ""token_amount"": 100000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 100000.0, ""intent"": ""Intent 3"", ""l2_address"": ""0x9644A6920bd0a1923C2C6C1DddF691b7a42e8A65""}"
2024-04-01,optimism,synthetix,900000.0,grants_season_5,"{""application_name"": ""Synthetix Mission Request for Perps DEX"", ""application_url"": ""https://app.charmverse.io/op-grants/synthetix-mission-request-for-perps-dex-18198593785543293"", ""token_amount"": 300000.0, ""token_unit"": ""OP"", ""status"": ""Sent to locked Multisig"", ""initial_delivery_date"": null, ""op_delivered"": null, ""intent"": ""Intent 3"", ""l2_address"": ""0x9644A6920bd0a1923C2C6C1DddF691b7a42e8A65""}"
2024-04-01,optimism,thales,600000.0,grants_season_5,"{""application_name"": ""Thales Protocol"", ""application_url"": ""https://app.charmverse.io/op-grants/page-08553684013434348"", ""token_amount"": 200000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 200000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x489863b61C625a15C74FB4C21486baCb4A3937AB""}"
2024-04-01,optimism,unruggable-labs,180000.0,grants_season_5,"{""application_name"": ""Unruggable - Scale ENS to OP"", ""application_url"": ""https://app.charmverse.io/op-grants/unruggable-scale-ens-to-op-5406472169146335"", ""token_amount"": 60000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 60000.0, ""intent"": ""Intent 3"", ""l2_address"": ""premm.eth""}"
2024-04-01,optimism,velodrome,600000.0,grants_season_5,"{""application_name"": ""Velodrome Finance - Growth Experiments"", ""application_url"": ""https://app.charmverse.io/op-grants/velodrome-finance-growth-experiments-7649707564836516"", ""token_amount"": 200000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 200000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0xb074ec6c37659525eef2fb44478077901f878012""}"
2024-04-01,optimism,velodrome,300000.0,grants_season_5,"{""application_name"": ""Velodrome Finance - LST Support"", ""application_url"": ""https://app.charmverse.io/op-grants/velodrome-finance-lst-support-3545254733389971"", ""token_amount"": 100000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 100000.0, ""intent"": ""Intent 3"", ""l2_address"": ""0xb074ec6c37659525eef2fb44478077901f878012""}"
2024-04-01,optimism,velodrome,300000.0,grants_season_5,"{""application_name"": ""Velodrome Finance - Perp Dex "", ""application_url"": ""https://app.charmverse.io/op-grants/velodrome-finance-perp-dex-5323596864442492"", ""token_amount"": 100000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2024-04-01 0:00:00"", ""op_delivered"": 100000.0, ""intent"": ""Intent 3"", ""l2_address"": ""0xb074ec6c37659525eef2fb44478077901f878012""}"
2024-04-01,optimism,wakeuplabs,90000.0,grants_season_5,"{""application_name"": ""WakeUp Labs - Impact Evaluation Framework and Dashboard"", ""application_url"": ""https://app.charmverse.io/op-grants/wakeup-labs-impact-evaluation-framework-and-dashboard-07747506628213086"", ""token_amount"": 30000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 30000.0, ""intent"": ""Intent 4"", ""l2_address"": ""0xAABA37Fb284667647D315B9D45C1830598B24081""}"
2024-04-01,optimism,wakeuplabs,210000.0,grants_season_5,"{""application_name"": ""ZK Toolkit for ZK Application Developers - WakeUp Labs"", ""application_url"": ""https://app.charmverse.io/op-grants/page-6994526778836425"", ""token_amount"": 70000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": ""2025-05-01 0:00:00"", ""op_delivered"": 70000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0xAABA37Fb284667647D315B9D45C1830598B24081""}"
2024-04-01,optimism,nethermindeth,150000.0,grants_season_5,"{""application_name"": ""Nethermind CL Client - C#"", ""application_url"": ""https://app.charmverse.io/op-grants/nethermind-cl-client-c-14325524187153982"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0xDD71EbF2B1ce923E3e231388a8a7cDba253485c1""}"
2024-04-01,optimism,op-besu-optimism-java,150000.0,grants_season_5,"{""application_name"": ""op-besu - an OP Stack execution client based on hyperledger besu"", ""application_url"": ""https://app.charmverse.io/op-grants/op-besu-an-op-stack-execution-client-based-on-hyperledger-besu-2818630304747294"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x56EdF679B0C80D528E17c5Ffe514dc9a1b254b9c""}"
2024-04-01,optimism,,750000.0,grants_season_5,"{""application_name"": ""The OP Fault Proof CTF"", ""application_url"": ""https://app.charmverse.io/op-grants/the-op-fault-proof-ctf-39249094150592323"", ""token_amount"": 250000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 200000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x171C4c003d9a53578A83702DA4b558A288CDe60c""}"
2024-04-01,optimism,shutter-network,150000.0,grants_season_5,"{""application_name"": ""Generalized mempool encryption interface for OP Stack chains and deployment of a mempool encrypted OP Stack testnet using threshold encryption."", ""application_url"": ""https://app.charmverse.io/op-grants/generalized-mempool-encryption-interface-for-op-stack-chains-and-deployment-of-a-mempool-encrypted-op-stack-testnet-using-threshold-encryption-8763406955381605"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0xB476Ee7D610DAe7B23B671EBC7Bd6112E9772969""}"
2024-04-01,optimism,blocknative,120000.0,grants_season_5,"{""application_name"": ""Batcher Gas Fee Optimization Research and Implementation"", ""application_url"": ""https://app.charmverse.io/op-grants/batcher-gas-fee-optimization-research-and-implementation-419013603973726"", ""token_amount"": 40000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 40000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x93177Ac28Ce5Fd1878Bd940081BA8D0D7bA3682c""}"
2024-04-01,optimism,ethstorage,90000.0,grants_season_5,"{""application_name"": ""Extend the Availability of EIP-4844 Blobs by Integrating OP Stack with EthStorage"", ""application_url"": ""https://app.charmverse.io/op-grants/page-36156815313550994"", ""token_amount"": 30000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 30000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x83Ca8766Bac8018a5ff95A7E20F4a21370F147EC""}"
2024-04-01,optimism,zenbiteth,90000.0,grants_season_5,"{""application_name"": ""OPcity stack"", ""application_url"": ""https://app.charmverse.io/op-grants/page-1306815702055122"", ""token_amount"": 30000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 30000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x111D456edA93461D831cEA8A1598293e12B98393""}"
2024-04-01,optimism,upnodedev,45000.0,grants_season_5,"{""application_name"": ""Research on using YubiHSM and AWS KMS hardware signer on OP Stack"", ""application_url"": ""https://app.charmverse.io/op-grants/research-on-using-yubihsm-and-aws-kms-hardware-signer-on-op-stack-41211765826072866"", ""token_amount"": 15000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 15000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0xc26E6125B3ec9255fF2b576258742d448e941635""}"
2024-04-01,optimism,blob-archiver-rs,30000.0,grants_season_5,"{""application_name"": ""blob-archiver-rs - a robust blob-archiver service in rust"", ""application_url"": ""https://app.charmverse.io/op-grants/blob-archiver-rs-a-robust-blob-archiver-service-in-rust-6388430437756178"", ""token_amount"": 10000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 10000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x56EdF679B0C80D528E17c5Ffe514dc9a1b254b9c""}"
2024-04-01,optimism,nodeguardians,60000.0,grants_season_5,"{""application_name"": ""Node Guardians x OP Stack"", ""application_url"": ""https://app.charmverse.io/op-grants/node-guardians-x-op-stack-8922710643472445"", ""token_amount"": 20000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 20000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0x6ef87E0Aaadb2c3d07fD98a098Af5FaD0aD45811""}"
2024-04-01,optimism,upnodedev,45000.0,grants_season_5,"{""application_name"": ""PlasmaDA Translation Hub"", ""application_url"": ""https://app.charmverse.io/op-grants/plasmada-translation-hub-1014033406866528"", ""token_amount"": 15000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 15000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0xc26E6125B3ec9255fF2b576258742d448e941635""}"
2024-04-01,optimism,velodrome,90000.0,grants_season_5,"{""application_name"": ""Veldrome Finance - OS Developer Tooling"", ""application_url"": ""https://app.charmverse.io/op-grants/veldrome-finance-os-developer-tooling-9404967690150434"", ""token_amount"": 30000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 30000.0, ""intent"": ""Intent 1"", ""l2_address"": ""0xb074ec6c37659525eef2fb44478077901f878012""}"
2024-04-01,optimism,inverternetwork,150000.0,grants_season_5,"{""application_name"": ""(Migrate) Inverter Network"", ""application_url"": ""https://app.charmverse.io/op-grants/migrate-inverter-network-10310452077197252"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x0bc89f54635167647aB0aa74d298fD3E6Dc83f4F""}"
2024-04-01,optimism,,150000.0,grants_season_5,"{""application_name"": ""A Multichain Modular Privacy Framework with a decentralized compliance network"", ""application_url"": ""https://app.charmverse.io/op-grants/a-multichain-modular-privacy-framework-with-a-decentralized-compliance-network-4931843948755825"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x3fa513bd4cdac6d1576d7834f44d5dafaa7a8370""}"
2024-04-01,optimism,,75000.0,grants_season_5,"{""application_name"": ""Ame Network - Composable Social Network"", ""application_url"": ""https://app.charmverse.io/op-grants/ame-network-composable-social-network-8201927441390269"", ""token_amount"": 25000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 25000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0xBFDc0906313Dec9DD0f38D5867060627e3ba5C9E""}"
2024-04-01,optimism,,63000.0,grants_season_5,"{""application_name"": ""BlockPI Account Abstraction Service"", ""application_url"": ""https://app.charmverse.io/op-grants/blockpi-account-abstraction-service-6499713590466969"", ""token_amount"": 21000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 21000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x928C49F159fDeeAB22246E66263628c7741e032b""}"
2024-04-01,optimism,metrics-garden-labs,135000.0,grants_season_5,"{""application_name"": ""Bloom Metrics: The Optimism Impact Garden"", ""application_url"": ""https://app.charmverse.io/op-grants/bloom-metrics-the-optimism-impact-garden-8064181919524971"", ""token_amount"": 45000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 45000.0, ""intent"": ""Intent 2"", ""l2_address"": ""metricsgardenlabs.eth""}"
2024-04-01,optimism,,150000.0,grants_season_5,"{""application_name"": ""Bonadocs"", ""application_url"": ""https://app.charmverse.io/op-grants/bonadocs-23948002871339513"", ""token_amount"": 50000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 50000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x9d55D24105cd246115705A58CF92a5161A90B1fF""}"
2024-04-01,optimism,ethereum-attestation-service,60000.0,grants_season_5,"{""application_name"": ""Building an On-Chain Review System with EAS"", ""application_url"": ""https://app.charmverse.io/op-grants/building-an-on-chain-review-system-with-eas-745425000563134"", ""token_amount"": 20000.0, ""token_unit"": ""OP"", ""status"": ""Sent"", ""initial_delivery_date"": null, ""op_delivered"": 20000.0, ""intent"": ""Intent 2"", ""l2_address"": ""0x38FF116AD4d4d05548A0D3338384b2067B644f84""}"
