to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
fe-ethereum,36260.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Fe"", ""application_url"": ""https://octant.app/project/8/0x9A18041c370EAb00C8555E80940c9c09a12716c7"", ""token_amount"": 9.76, ""token_unit"": ""ETH""}"
verifereum,36120.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Verifereum"", ""application_url"": ""https://octant.app/project/8/0x65FE89a480bdB998F4116DAf2A9360632554092c"", ""token_amount"": 9.721, ""token_unit"": ""ETH""}"
commit-boost,34060.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Commit-Boost"", ""application_url"": ""https://octant.app/project/8/0xb4D06D433B55600427d718E06c7536bb60113443"", ""token_amount"": 9.172, ""token_unit"": ""ETH""}"
shutter-network,33220.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Shutter Network"", ""application_url"": ""https://octant.app/project/8/0xE55d189beAB58cc3E61Bb2bc6Fe307fB0b5EdCf7"", ""token_amount"": 8.938, ""token_unit"": ""ETH""}"
ethereum-act,33020.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Act"", ""application_url"": ""https://octant.app/project/8/0xCbe8B0804C1461f7D2eD445C611F218430461b7D"", ""token_amount"": 8.886, ""token_unit"": ""ETH""}"
hevm-ethereum,32720.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""hevm"", ""application_url"": ""https://octant.app/project/8/0xa1659bb76E0C4B3d5eAF5D3BAbc4dd176ee1cC2C"", ""token_amount"": 8.807, ""token_unit"": ""ETH""}"
ethers-io,32620.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Ethers.js"", ""application_url"": ""https://octant.app/project/8/0x8ba1f109551bD432803012645Ac136ddd64DBA72"", ""token_amount"": 8.781, ""token_unit"": ""ETH""}"
defi-llama,31840.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""DefiLlama"", ""application_url"": ""https://octant.app/project/8/0x6994a7da21a4332eaB31980Ca531951057DAA5Aa"", ""token_amount"": 8.573, ""token_unit"": ""ETH""}"
blockscout,31080.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Blockscout"", ""application_url"": ""https://octant.app/project/8/0x242ba6d68FfEb4a098B591B32d370F973FF882B7"", ""token_amount"": 8.362, ""token_unit"": ""ETH""}"
,30360.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Stablewatch"", ""application_url"": ""https://octant.app/project/8/0xAA823000c207Bd467eA55EF0040f2744F5837Ba1"", ""token_amount"": 8.169, ""token_unit"": ""ETH""}"
aestus-relay,15880.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Aestus"", ""application_url"": ""https://octant.app/project/8/0xa095Ee27B11FCAac8e1be84891ab62C74F08C854"", ""token_amount"": 4.274, ""token_unit"": ""ETH""}"
blobscan,12940.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Blobscan"", ""application_url"": ""https://octant.app/project/8/0xfBa741C00AE59c4376B46c773b0e67EfF0BA1023"", ""token_amount"": 3.484, ""token_unit"": ""ETH""}"
defiscan-deficollective,11780.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""DeFiScan"", ""application_url"": ""https://octant.app/project/8/0x4396F167ef86ECBAC27682Eb33AFCa13693dFe40"", ""token_amount"": 3.173, ""token_unit"": ""ETH""}"
circuitscan,10240.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Circuitscan"", ""application_url"": ""https://octant.app/project/8/0xa48c718AE6dE6599c5A46Fd6caBff54Def39473a"", ""token_amount"": 2.756, ""token_unit"": ""ETH""}"
bundlebear-jam516,6710.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""BundleBear"", ""application_url"": ""https://octant.app/project/8/0x701E37643DADa13DE79e66A74E7d6187FC48faD2"", ""token_amount"": 1.807, ""token_unit"": ""ETH""}"
orbitdb,6160.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""OrbitDB"", ""application_url"": ""https://octant.app/project/8/0xA72f0BC590b2990e35d3759A08c029704208bBB4"", ""token_amount"": 1.659, ""token_unit"": ""ETH""}"
samba-meldsun0,6120.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Samba"", ""application_url"": ""https://octant.app/project/8/0xe966B9F33B907448F6603f9b0194EB9F079fBAA4"", ""token_amount"": 1.646, ""token_unit"": ""ETH""}"
agnopraxlab,4720.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""D2PFuzz"", ""application_url"": ""https://octant.app/project/8/0x3Ba64750f4A23c3791b7F0975000142554e921A9"", ""token_amount"": 1.272, ""token_unit"": ""ETH""}"
ephemery-testnet,1270.0,2025-07-24,octant-golemfoundation,epoch_8,"{""application_name"": ""Ephemery Testnet - Client Implementation"", ""application_url"": ""https://octant.app/project/8/0xd6f2C2d99Dd39B39f62D44f4842e58cF32b2F90F"", ""token_amount"": 0.341, ""token_unit"": ""ETH""}"
