to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
opensource-observer,839.7900000000001,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Open Source Observer"", ""application_url"": ""https://octant.app/project/Epoch 3/0x87fEEd6162CB7dFe6B62F64366742349bF4D1B05"", ""token_amount"": 0.279, ""token_unit"": ""ETH""}"
pairwise-general-magic,22.876,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Pairwise"", ""application_url"": ""https://octant.app/project/Epoch 3/0xd1B8dB70Ded72dB850713b2ce7e1A4FfAfAD95d1"", ""token_amount"": 0.0076, ""token_unit"": ""ETH""}"
givepraise,27.391000000000002,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Praise"", ""application_url"": ""https://octant.app/project/Epoch 3/0x0B7246eF74Ca7b37Fdc3D15be4f0b49876622F95"", ""token_amount"": 0.0091, ""token_unit"": ""ETH""}"
protocol-guild,232870.456,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Protocol Guild"", ""application_url"": ""https://octant.app/project/Epoch 3/0xF6CBDd6Ea6EC3C4359e33de0Ac823701Cc56C6c4"", ""token_amount"": 77.3656, ""token_unit"": ""ETH""}"
,43.344,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""ReFi DAO"", ""application_url"": ""https://octant.app/project/Epoch 3/0x7340F1a1e4e38F43d2FCC85cdb2b764de36B40c0"", ""token_amount"": 0.0144, ""token_unit"": ""ETH""}"
revoke-cash,303.408,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Revoke.cash"", ""application_url"": ""https://octant.app/project/Epoch 3/0xe126b3E5d052f1F575828f61fEBA4f4f2603652a"", ""token_amount"": 0.1008, ""token_unit"": ""ETH""}"
rotki,59463.452999999994,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Rotki"", ""application_url"": ""https://octant.app/project/Epoch 3/0x9531C059098e3d194fF87FebB587aB07B30B1306"", ""token_amount"": 19.7553, ""token_unit"": ""ETH""}"
shutter-network,156433.312,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Shielded Voting"", ""application_url"": ""https://octant.app/project/Epoch 3/0xB476Ee7D610DAe7B23B671EBC7Bd6112E9772969"", ""token_amount"": 51.9712, ""token_unit"": ""ETH""}"
etheralpha,7.223999999999999,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""StateOfEth"", ""application_url"": ""https://octant.app/project/Epoch 3/0x0194325BF525Be0D4fBB0856894cEd74Da3B8356"", ""token_amount"": 0.0024, ""token_unit"": ""ETH""}"
tor-project,1176.6090000000002,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Tor Project"", ""application_url"": ""https://octant.app/project/Epoch 3/0x15c941a44a343B8c46a28F2BB9aFc7a54E255A4f"", ""token_amount"": 0.3909, ""token_unit"": ""ETH""}"
web3,98100.41500000001,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Web3.js"", ""application_url"": ""https://octant.app/project/Epoch 3/0x4C6fd545fc18C6538eC304Ae549717CA58f0D6eb"", ""token_amount"": 32.5915, ""token_unit"": ""ETH""}"
web3py-ethereum,97340.691,2024-04-30,octant-golemfoundation,epoch_3,"{""application_name"": ""Web3.py"", ""application_url"": ""https://octant.app/project/Epoch 3/0x5597cD8d55D2Db56b10FF4F8fe69C8922BF6C537"", ""token_amount"": 32.3391, ""token_unit"": ""ETH""}"
