,oso_slug,project_name,project_id,project_url,project_address,funder_name,funder_round_name,funder_round_type,funder_address,funding_amount,funding_currency,funding_network,funding_date
18927,otterscan,Otterscan,,https://daodrops.io/,0x43a0744e8a1a63c481aadd5cea12833d6976f851,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,7716.0,DAI,mainnet,2023-03-29
18928,lexdao,Kali,,https://daodrops.io/,0x5b97571b850a292d242d4957359c53c36701280f,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,7656.0,DAI,mainnet,2023-03-29
18929,lightclients,Kevlar,,https://daodrops.io/,0x1937d2fd3dafa2ca090682e37c037047d2f06c55,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,6808.0,DAI,mainnet,2023-03-29
18930,,Bspeak!,,https://daodrops.io/,0x7853eabb6cfa980ebfd27e3f77e69590ea53c0b7,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,6808.0,DAI,mainnet,2023-03-29
18931,metagov,Metagov,,https://daodrops.io/,0xd39d6d3f7433a0cabd90c0ea74d76da29b718314,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,6112.0,DAI,mainnet,2023-03-29
18932,,Hudson Jameson,,https://daodrops.io/,0x80d63799b1e08a80f73fb7a83264b5c31600bf3a,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,6022.0,DAI,mainnet,2023-03-29
18933,givepraise,Praise,,https://daodrops.io/,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,5326.0,DAI,mainnet,2023-03-29
18934,bankless-africa,Bankless Africa,,https://daodrops.io/,0xca27c5813c314586434512ab139cad96f6b71750,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,4690.0,DAI,mainnet,2023-03-29
18935,solady-vectorized,Solady,,https://daodrops.io/,0x1f5d295778796a8b9f29600a585ab73d452acb1c,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,4690.0,DAI,mainnet,2023-03-29
18936,ethereum-attestation-service,Ethereum Attestation Service (EAS),,https://daodrops.io/,0x1702fc183e6ad12138cf768dae7717bd48c3a48e,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,4539.0,DAI,mainnet,2023-03-29
18937,metagov,DAOstar,,https://daodrops.io/,0xff2abef3af9655d96da983916e066134adea6390,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,4327.0,DAI,mainnet,2023-03-29
18938,scope-lift,Umbra,,https://daodrops.io/,0x5c04e7808455ee0e22c2773328c151d0dd79dc62,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,4206.0,DAI,mainnet,2023-03-29
18939,,Travis Wyche,,https://daodrops.io/,0x2619c649d98ddddbb0b218823354fe1d41bf5ce0,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,4145.0,DAI,mainnet,2023-03-29
18940,,Natalie Crue,,https://daodrops.io/,0xca85460d23bfb2e0079bab5aac84921d9d0762a4,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,3752.0,DAI,mainnet,2023-03-29
18941,public-assembly,Public Assembly,,https://daodrops.io/,0x368b87eab8f92737deb64bea7fcf1bd0e4b16aa4,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,3328.0,DAI,mainnet,2023-03-29
18942,sablier,Paul Berg,,https://daodrops.io/,0x0298f4332e3857631385b39766325058a93e249f,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,3298.0,DAI,mainnet,2023-03-29
18943,,Other Internet,,https://daodrops.io/,0x7ecc1d4936a973ec3b153c0c713e0f71c59abf53,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,3117.0,DAI,mainnet,2023-03-29
18944,,Zargham - cadCAD,,https://daodrops.io/,0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,3056.0,DAI,mainnet,2023-03-29
18945,sourcecred,SourceCred,,https://daodrops.io/,0xf6ce0526e8ee666441b7f5f0ebb78704f4c09746,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,3056.0,DAI,mainnet,2023-03-29
18946,1hive,Gardens,,https://daodrops.io/,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,3026.0,DAI,mainnet,2023-03-29
18947,,Cripto Curiosas,,https://daodrops.io/,0x09479f367332f8f54e38e6415f3892b10bd7bb64,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,2693.0,DAI,mainnet,2023-03-29
18948,,Anticapture - Spencer Graham,,https://daodrops.io/,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,2663.0,DAI,mainnet,2023-03-29
18949,,L3GENDARY DAO,,https://daodrops.io/,0xdf950b945a70d34bb3ff47075b744116b526b193,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,2633.0,DAI,mainnet,2023-03-29
18950,rndao,RnDAO,,https://daodrops.io/,0x4a62ec005ad047ffe3ab7828f050ad531dc86891,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,2481.0,DAI,mainnet,2023-03-29
18951,,Web3bridge,,https://daodrops.io/,0xc34ad4a95adcd9021182fd5607ed822db738e7c4,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,2239.0,DAI,mainnet,2023-03-29
18952,spect-ai,Spect,,https://daodrops.io/,0xf1b05f78940d774aabfb6fcae1ec883d04036ab7,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,2179.0,DAI,mainnet,2023-03-29
18953,,LaloCripto,,https://daodrops.io/,0x4d88535301f606c534531415b8a7b3c5675c1fa3,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,2179.0,DAI,mainnet,2023-03-29
18954,,MedDAO,,https://daodrops.io/,0x7568b4c67145594d8c3a04c88308aa26186d2896,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1906.0,DAI,mainnet,2023-03-29
18955,,Carlos Melgar,,https://daodrops.io/,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1876.0,DAI,mainnet,2023-03-29
18956,,Ariiellus,,https://daodrops.io/,0x6d465d2081b799770d0ce7e755d8db1665903ffb,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1816.0,DAI,mainnet,2023-03-29
18957,journodao,JournoDAO,,https://daodrops.io/,0xec8e47e050a122970cbb4baf44413f3f070b543d,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1785.0,DAI,mainnet,2023-03-29
18958,urbanika,Urbanika,,https://daodrops.io/,0x0442a9abbc93058a873c371f21cc366338254a88,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1725.0,DAI,mainnet,2023-03-29
18959,,Jeffrey Koury - ResearchHub,,https://daodrops.io/,0x29e46015ccfe13cfe8dc96d75760a6290df311ee,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1695.0,DAI,mainnet,2023-03-29
18960,,Traditional Dream Factory,,https://daodrops.io/,0x9151e20ec7f2d89d78c92b9edd86dfafb664e985,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1664.0,DAI,mainnet,2023-03-29
18961,,Dr. Paul Dylan-Ennis,,https://daodrops.io/,0xcea49b9e29c46ec2ea805329dd3e546af7f283eb,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1634.0,DAI,mainnet,2023-03-29
18962,,Kyle Smith from LexDAO,,https://daodrops.io/,0x0d89421d6eec0a4385f95f410732186a2ab45077,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1483.0,DAI,mainnet,2023-03-29
18963,,Salman Needs a Job,,https://daodrops.io/,0x4df83971f6f1bfd8d33a2e79584bdfde75f4df60,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1452.0,DAI,mainnet,2023-03-29
18964,,International Media Nodes (IMN),,https://daodrops.io/,0x09ca8b48a2b4d468dac43806751e2e3a1fc08a31,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1422.0,DAI,mainnet,2023-03-29
18965,,Kelsie Nabben,,https://daodrops.io/,0x0e60a1d55337179904f99052f27d5f203dfcd009,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1331.0,DAI,mainnet,2023-03-29
18966,crypto-stats,CryptoStats,,https://daodrops.io/,0x69aa21403244889832609963b0028e337a834953,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,1271.0,DAI,mainnet,2023-03-29
18967,,Blacksmith,,https://daodrops.io/,0xa380339b85f7f4ba5d5640bcf2c75fdcb4d4cdfa,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,908.0,DAI,mainnet,2023-03-29
18968,kredeum,Kredeum NFTs Factory,,https://daodrops.io/,0xbc0b437c95c7165f7d1f7c966cb2227da52a27d7,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,817.0,DAI,mainnet,2023-03-29
18969,,CryptoConexión,,https://daodrops.io/,0xc4d286963cded90e479f82495d75b739e1d831b1,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,787.0,DAI,mainnet,2023-03-29
18970,,Coalition of Automated Legal Applications (COALA),,https://daodrops.io/,0xe17523edaec99138335a4dcde1d2b3d59df15453,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,605.0,DAI,mainnet,2023-03-29
18971,,Hidayath - 1W3,,https://daodrops.io/,0x8da48e5846c06b558970acd42edc7da8799481e4,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,484.0,DAI,mainnet,2023-03-29
18972,,Pact Collective,,https://daodrops.io/,0xcfbd9f6e88dcf93a7c409756013b342858c30a31,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,393.0,DAI,mainnet,2023-03-29
18973,,Seth Benton,,https://daodrops.io/,0x4b7c0da1c299ce824f55a0190efb13663442fa2c,DAO Drops,Round 1,Retroactive,0xafe5f7a1d1c173b311047cdc93729013ad03de0c,333.0,DAI,mainnet,2023-03-29
